instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,key_respAC_prac.rt,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,key_resp.rt,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,873.851765,219,right,0.733305,clownfish     ,8,4,3,1,3,873.86874,873.86874,876.368395,0,64,64,64,1,219,5,8,giraffe     ,clownfish     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,3,4,1,1,2,1,2,3,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,876.97219,220,right,0.695165,hat           ,6,8,5,1,3,876.98888,876.98888,879.486185,0,65,65,65,1,220,1,6,radio       ,hat           ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/08_hat.jpg,10,8,4,2,3,2,8,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,880.087465,221,right,0.57756,clownfish     ,8,4,7,1,3,880.121575,880.121575,882.620995,0,66,66,66,1,221,1,8,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,883.2247,222,left,1.36801,sport_tshirt,7,7,2,1,3,883.257295,883.257295,885.7557,0,67,67,67,1,222,7,5,sport_tshirt,giraffe     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,7,3,3,2,1,1,5,2,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,886.356675,223,left,0.675705,phone       ,3,9,2,1,3,886.39115,886.39115,888.890395,0,68,68,68,1,223,3,1,phone       ,radio       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,889.493185,224,right,0.399735,clownfish     ,8,4,4,1,3,889.52546,889.52546,892.0251,0,69,69,69,1,224,4,8,seaturtle     ,clownfish     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,2,4,2,1,2,1,1,3,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,892.62597,225,left,0.41451,hat           ,6,8,2,1,3,892.66018,892.66018,895.15994,0,70,70,70,1,225,6,4,hat           ,seaturtle     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,8,2,3,2,2,1,6,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,895.762035,226,left,0.56378,radio       ,1,10,-3,0,3,895.79513,895.79513,898.29469,0,71,71,71,1,226,1,4,radio       ,seaturtle     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,10,2,4,2,2,1,8,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,898.895625,227,left,0.531615,seaturtle     ,4,2,-1,0,1,898.91351,898.91351,901.41254,0,72,72,72,1,227,4,5,seaturtle     ,giraffe     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,2,3,2,1,1,1,1,2,1,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,902.51675,228,left,0.858125,seaturtle     ,4,2,-2,0,3,902.534565,902.534565,905.03082,0,73,73,73,1,228,4,6,seaturtle     ,hat           ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/08_hat.jpg,2,8,2,1,3,2,1,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,905.63261,229,left,0.54645,hat           ,6,8,3,1,3,905.64946,905.64946,908.148875,0,74,74,74,1,229,6,3,hat           ,phone       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/09_phone.jpg,8,9,3,2,4,2,6,7,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,908.75119,230,left,0.79124,sport_tshirt,7,7,3,1,3,908.7844,908.7844,911.283655,0,75,75,75,1,230,7,4,sport_tshirt,seaturtle     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,7,2,3,2,2,1,5,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,911.887705,231,right,0.665725,giraffe     ,5,3,-1,0,0,911.919835,911.919835,914.418205,0,76,76,76,1,231,6,5,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.196985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,921.83239,232,right,0.922635,peacock       ,2,5,-1,0,0,921.874615,921.874615,924.37271,0,0,0,0,1,232,3,2,phone       ,peacock       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,9,5,4,2,2,1,7,4,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,925.4749,233,left,0.55889,giraffe     ,5,3,4,1,3,925.51024,925.51024,928.007565,0,1,1,1,1,233,5,1,giraffe     ,radio       ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/10_radio.jpg,3,10,1,1,4,2,2,8,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,928.60943,234,left,0.33918,peacock       ,2,5,1,1,1,928.64309,928.64309,931.14236,0,2,2,2,1,234,2,1,peacock       ,radio       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/10_radio.jpg,5,10,2,1,4,2,4,8,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,932.24429,235,left,0.33894,giraffe     ,5,3,1,1,1,932.26321,932.26321,934.760545,0,3,3,3,1,235,5,4,giraffe     ,seaturtle     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,3,2,1,1,2,1,2,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,935.862305,236,left,0.80132,seaturtle     ,4,2,-1,0,0,935.89599,935.89599,938.3955,0,4,4,4,1,236,4,5,seaturtle     ,giraffe     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,2,3,2,1,1,1,1,2,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,939.49902,237,left,0.49109,giraffe     ,5,3,2,1,3,939.53346,939.53346,942.030395,0,5,5,5,1,237,5,3,giraffe     ,phone       ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/09_phone.jpg,3,9,1,1,4,2,2,7,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,942.632175,238,right,0.3333,giraffe     ,5,3,2,1,3,942.64896,942.64896,945.14834,0,6,6,6,1,238,3,5,phone       ,giraffe     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,9,3,4,2,1,1,7,2,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,945.750145,239,left,0.72736,phone       ,3,9,-1,0,0,945.7838,945.7838,948.283275,0,7,7,7,1,239,3,4,phone       ,seaturtle     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,9,2,4,2,2,1,7,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,949.385365,240,right,0.517235,peacock       ,2,5,1,1,1,949.40162,949.40162,951.90139,0,8,8,8,1,240,1,2,radio       ,peacock       ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,10,5,4,2,2,1,8,4,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,953.00577,241,right,0.64379,peacock       ,2,5,-1,0,0,953.022035,953.022035,955.519565,0,9,9,9,1,241,3,2,phone       ,peacock       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,9,5,4,2,2,1,7,4,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,956.621385,242,right,0.791035,clownfish     ,8,4,4,1,3,956.65504,956.65504,959.15455,0,10,10,10,1,242,4,8,seaturtle     ,clownfish     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,2,4,2,1,2,1,1,3,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,959.75618,243,left,1.341615,hat           ,6,8,5,1,3,959.7747,959.7747,962.2726,0,11,11,11,1,243,6,1,hat           ,radio       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/10_radio.jpg,8,10,3,2,4,2,6,8,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,962.874085,244,left,0.78014,sport_tshirt,7,7,1,1,1,962.89139,962.89139,965.390565,0,12,12,12,1,244,7,6,sport_tshirt,hat           ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/08_hat.jpg,7,8,3,2,3,2,5,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,966.49153,245,right,0.952845,seaturtle     ,4,2,1,1,1,966.51122,966.51122,969.00884,0,13,13,13,1,245,3,4,phone       ,seaturtle     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,9,2,4,2,2,1,7,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,970.111645,246,left,0.75424,peacock       ,2,5,-1,0,0,970.14462,970.14462,972.64386,0,14,14,14,1,246,2,3,peacock       ,phone       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/09_phone.jpg,5,9,2,1,4,2,4,7,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,973.747335,247,right,0.513375,giraffe     ,5,3,1,1,1,973.766865,973.766865,976.296025,0,15,15,15,1,247,4,5,seaturtle     ,giraffe     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,2,3,2,1,1,1,1,2,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,977.398255,248,right,0.752615,hat           ,6,8,1,1,1,977.41492,977.41492,979.913575,0,16,16,16,1,248,5,6,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,981.01727,249,right,0.65977,sport_tshirt,7,7,5,1,3,981.0511,981.0511,983.54854,0,17,17,17,1,249,2,7,peacock       ,sport_tshirt,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,5,7,2,1,3,2,4,5,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,984.1496,250,right,0.571135,hat           ,6,8,1,1,1,984.187205,984.187205,986.68322,0,18,18,18,1,250,5,6,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,987.786295,251,right,0.910225,seaturtle     ,4,2,-1,0,0,987.82063,987.82063,990.3182,0,19,19,19,1,251,5,4,giraffe     ,seaturtle     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,3,2,1,1,2,1,2,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,991.42246,252,left,0.540865,phone       ,3,9,-3,0,3,991.4557,991.4557,993.95313,0,20,20,20,1,252,3,6,phone       ,hat           ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/08_hat.jpg,9,8,4,2,3,2,7,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,994.55402,253,left,0.852355,radio       ,1,10,-1,0,0,994.5887,994.5887,997.087845,0,21,21,21,1,253,1,2,radio       ,peacock       ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,10,5,4,2,2,1,8,4,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,998.18964,254,right,0.536855,hat           ,6,8,4,1,3,998.222965,998.222965,1000.72284,0,22,22,22,1,254,2,6,peacock       ,hat           ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/A/08_hat.jpg,5,8,2,1,3,2,4,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.32581,255,left,0.53285,seaturtle     ,4,2,-2,0,3,1001.358805,1001.358805,1003.857465,0,23,23,23,1,255,4,6,seaturtle     ,hat           ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/08_hat.jpg,2,8,2,1,3,2,1,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.45977,256,left,0.34517,seaturtle     ,4,2,1,1,1,1004.477715,1004.477715,1006.97565,0,24,24,24,1,256,4,3,seaturtle     ,phone       ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/09_phone.jpg,2,9,2,1,4,2,1,7,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.07742,257,left,0.473475,clownfish     ,8,4,6,1,3,1008.110995,1008.110995,1010.610495,0,25,25,25,1,257,8,2,clownfish     ,peacock       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,4,5,2,1,2,1,3,4,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.212305,258,left,0.50315,sport_tshirt,7,7,-1,0,0,1011.230395,1011.230395,1013.72844,0,26,26,26,1,258,7,8,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.829875,259,right,0.51346,sport_tshirt,7,7,2,1,3,1014.86415,1014.86415,1017.36326,0,27,27,27,1,259,5,7,giraffe     ,sport_tshirt,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,3,7,1,1,3,2,2,5,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.965215,260,left,0.398595,giraffe     ,5,3,-3,0,3,1017.99913,1017.99913,1020.49806,0,28,28,28,1,260,5,8,giraffe     ,clownfish     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,3,4,1,1,2,1,2,3,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.099775,261,right,0.477575,sport_tshirt,7,7,3,1,3,1021.133625,1021.133625,1023.63281,0,29,29,29,1,261,4,7,seaturtle     ,sport_tshirt,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,2,7,2,1,3,2,1,5,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.234775,262,right,0.326055,phone       ,3,9,1,1,0,1024.268985,1024.268985,1026.76746,0,30,30,30,1,262,2,3,peacock       ,phone       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/09_phone.jpg,5,9,2,1,4,2,4,7,1,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.86935,263,left,0.288735,hat           ,6,8,2,1,3,1027.90311,1027.90311,1030.40247,0,31,31,31,1,263,6,4,hat           ,seaturtle     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,8,2,3,2,2,1,6,1,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.00402,264,left,0.59451,sport_tshirt,7,7,1,1,1,1031.023085,1031.023085,1033.520605,0,32,32,32,1,264,7,6,sport_tshirt,hat           ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/08_hat.jpg,7,8,3,2,3,2,5,6,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.62479,265,left,0.514115,hat           ,6,8,4,1,3,1034.657155,1034.657155,1037.15538,0,33,33,33,1,265,6,2,hat           ,peacock       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,8,5,3,2,2,1,6,4,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.75982,266,left,0.41305,seaturtle     ,4,2,-1,0,1,1037.792585,1037.792585,1040.29008,0,34,34,34,1,266,4,5,seaturtle     ,giraffe     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,2,3,2,1,1,1,1,2,1,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.392865,267,left,0.41675,phone       ,3,9,-4,0,3,1041.42762,1041.42762,1043.92493,0,35,35,35,1,267,3,7,phone       ,sport_tshirt,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,9,7,4,2,3,2,7,5,0,61,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h22.47.286,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.52668,268,left,0.562975,peacock       ,2,5,1,1,1,1044.562845,1044.562845,1047.05991,0,36,36,36,1,268,2,1,peacock       ,radio       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/10_radio.jpg,5,10,2,1,4,2,4,8,0,61,,,,,,,,,,,,,
